co2_emissions,epoch,ewc_loss,step,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,train_loss,val_loss/dataloader_idx_0,val_loss/dataloader_idx_1,val_loss/dataloader_idx_2
,58,,7006,,,,0.02645951695740223,0.05569181218743324,0.0410652793943882
0.025026768445968628,58,,7006,,,,,,
,59,0.0,7028,,,0.021249398589134216,,,
,59,0.0,7061,,,0.01940888911485672,,,
,59,0.0,7094,,,0.02029828540980816,,,
,59,0.0,7127,,,0.03073618933558464,,,
,59,0.0,7160,,,0.02375182695686817,,,
,59,,7160,,,,0.025830715894699097,0.0536944642663002,0.03975268825888634
0.025818169116973877,59,,7160,,,,,,
,60,,7161,0.025830715894699097,0.0536944642663002,,,,
